,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9652122397681266
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9643350842427626,0.9307957522350596
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9626412519761292,0.9283164231102171,0.8960372982124679
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9615558511002282,0.9256410484527707,0.8926428468614378,0.8616112129750575
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.958145748194002,0.9213186359070783,0.8869143919900595,0.8553039678571754,0.8255772710174922
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.961543619018419,0.92130639113783,0.8859020504564669,0.8528268579045005,0.8224374316023161,0.7938588211183937
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9543002833379075,0.9176089090026731,0.8792182594931836,0.8454385861952822,0.8138809793738002,0.7848857072760189,0.7576179388639027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.960261684809769,0.9163853193661458,0.881157812399458,0.8442986504628133,0.8118663988691948,0.7815673940673552,0.7537283500086713,0.7275477151541224
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9551670051016046,0.9172170213449835,0.8753150494440407,0.8416725931331466,0.8064716734041952,0.7754983175503365,0.7465620088604209,0.7199747963582768,0.6949711593872481
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9537565113252844,0.9110040876500312,0.8748151325464707,0.8348573710733164,0.8027757086571035,0.76920763046944,0.739670801668586,0.7120762853649246,0.6867216962846003,0.6628769960084056
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9434922462681278,0.899870493411626,0.8595416802668323,0.82540404438907,0.7877109503073412,0.7574472823361285,0.7257810990025373,0.6979174687143332,0.6718857911810131,0.6479668768058029,0.6254720159212089
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9592456051050726,0.9050482217141625,0.8632098031414006,0.8245295380301204,0.7917872113445598,0.755634526544439,0.7266074496746575,0.6962349212069995,0.669509391457172,0.6445407556879494,0.6215983944414128,0.6000217141001213
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9476072071883365,0.9089946016609123,0.8576449651312664,0.8180045303811717,0.7813560410251532,0.7503332679002911,0.7160789265147995,0.6885756560396444,0.6597972157070161,0.6344740225589816,0.6108151901299113,0.5890760312250022,0.5686305865535428
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9467332507004977,0.8971397189739319,0.8605899957658952,0.8119831978714264,0.7744598440531322,0.7397683885991317,0.7104019766333444,0.6779762389919692,0.6519408745848013,0.6246980870389083,0.6007258825926125,0.5783289449938704,0.5577490208259706,0.5383935311841254
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9435640799350486,0.8933127237454482,0.8465260310425973,0.8120447109308707,0.7661880980038323,0.7307874758069338,0.6980582610642475,0.6703526104326636,0.6397603291651457,0.6151967677852405,0.5894937123920563,0.5668760871837364,0.545744405801723,0.5263268124446033,0.5080641992276114
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9432605917912145,0.8900366822449541,0.8426447930071203,0.79851986398001,0.765999969172903,0.722751321179933,0.6893636400277966,0.6584951696437621,0.6323643652589834,0.6035106992379948,0.5803427956887383,0.5560998204130236,0.5347666986938131,0.5148348223001113,0.4965194371540732,0.4792931744216465
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9399489646331303,0.8866273415721729,0.8366087639869955,0.7920704118216032,0.7506017860474573,0.720039272123899,0.6793932353131125,0.6480143688038296,0.619002829434133,0.5944436516091349,0.5673250512080096,0.5455499679414719,0.5227641131710536,0.5027128992520321,0.4839784145575177,0.4667630307685673,0.45057105631339933
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9371585806526115,0.8808928987104148,0.8309317856005736,0.78406484606278,0.7423322647045691,0.703475544257575,0.6748376585841049,0.6367507244046319,0.6073470926297462,0.5801614564961021,0.557147637477016,0.5317351248513201,0.5113295863498571,0.4899765176350074,0.4711858042953188,0.45362872028775925,0.4374949775127383,0.4223200316744856
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9345491554887324,0.8758335136671199,0.8232609723430983,0.7765785315740505,0.732786522934379,0.6937914681143924,0.6574831963021239,0.6307231726753458,0.5951332057095845,0.5676568693511979,0.5422528401494684,0.5207468993201184,0.4969991176835709,0.4779299309480799,0.45797493976154563,0.44041420057960096,0.4240060138530396,0.4089277357558039,0.39474521502248383
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.937323241948826,0.8759852845216076,0.8209589693759031,0.7716893795275204,0.7279392411558155,0.6868976238782627,0.6503511689099138,0.6163218963134337,0.5912416436052529,0.5578847982145383,0.5321321517197378,0.5083213658264758,0.48816400940503596,0.4659047344063294,0.4480307639482769,0.4293261567358537,0.41286567858580775,0.3974854587291982,0.383351784106329,0.37005778940904555
,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9297929876221099,0.8715268108074729,0.8145076453474541,0.763354701329158,0.717552311981356,0.6768803024686006,0.6387256098609873,0.6047493990865187,0.5731130585346582,0.5497960066956504,0.5187838041370884,0.49484091427808674,0.47270312599179026,0.4539617333149511,0.4332657823015746,0.41664674563268345,0.39925507419342815,0.3839496637384795,0.3696483757956387,0.3565058899021151,0.3441438767816308
,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9260951084944011,0.8610929918903275,0.8071417325834341,0.7543475755539722,0.7069839181656138,0.664573509395588,0.6269128980027364,0.5915826136352467,0.5601210512833563,0.5308259186667577,0.5092340049130107,0.4805158804865584,0.45834376049502357,0.4378429618316095,0.4204870863065316,0.4013208721098325,0.385929836580063,0.36982295033472795,0.35564786743462745,0.3424024268140828,0.3302299437153948,0.3187800157640242
,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9248487328319149,0.8565152202575574,0.7964119251214169,0.7465217590848966,0.6977042324290427,0.653907155710585,0.614689454242551,0.5798633773012791,0.5471916945632177,0.5180972177895562,0.4910059610021151,0.4710380406542571,0.4444795461187324,0.4239744656484028,0.405014797050009,0.3889633424817927,0.3712373584320092,0.357002512197542,0.3421053073237897,0.3289945072610052,0.3167432484406162,0.30548413992747303,0.29489307508094165
,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9199284364111806,0.8508133207605969,0.7879669917669643,0.7326885298959528,0.6867982972396358,0.6418974322696325,0.6016132094696496,0.5655401828506216,0.5335060517536009,0.5034530854317744,0.47669023470681293,0.45176987333215896,0.43340168217218816,0.4089705958729099,0.39010771992207655,0.3726662525662981,0.3578998398620825,0.3415927188578139,0.32849693918137657,0.3147915301753153,0.30272930566591294,0.29145758319386206,0.2810984183317618,0.27135361301410826
,,,,,,,,,,,,,,,,,,,,,,1.0,0.9168212894987213,0.8434307289317219,0.7800807733235107,0.722475339547145,0.6718052421501217,0.6297357661188914,0.5885759716395171,0.5516471877071248,0.5185779934425137,0.48921081345073286,0.46165937889181896,0.4371238581275132,0.41427731293797004,0.3974373503686535,0.3750386235981451,0.35774461456408296,0.34175357251153854,0.3282148624253029,0.3132633162902538,0.30125582791834027,0.2886891128661341,0.2776287696325144,0.2672929885501191,0.2577937369942821,0.24885757332338032
,,,,,,,,,,,,,,,,,,,,,1.0,0.9147847271137507,0.8387164035593015,0.7715976003942775,0.7136597574983257,0.6609743604388482,0.6146305814303185,0.5761484971917697,0.538500940854321,0.50472242630824,0.4744734675928744,0.44761027883517457,0.4224075744327987,0.39996336720673814,0.3790640169435939,0.36365900943612955,0.34316862938836645,0.3273477864615859,0.3127187143049056,0.30033286151410366,0.28665426774161396,0.27566877272574897,0.2641714055413745,0.2540519559647568,0.24459516797095912,0.23590353020153218,0.22772685261472037
,,,,,,,,,,,,,,,,,,,,1.0,0.9150795904236827,0.8371243674031391,0.7675346363925852,0.7061304170459912,0.653124000116813,0.6049217371642318,0.5625201843255224,0.5273083726613603,0.49286129486512004,0.46195348733350394,0.4342745603968971,0.4096932307563407,0.38663093256414144,0.3660925539772173,0.34696770121684994,0.33287040369806536,0.3141191401490491,0.29964083513967327,0.28625295962561187,0.274917751398957,0.2623992362010652,0.2523451442463924,0.24182233909028053,0.2325604006792039,0.22390472649560117,0.21594916405178302,0.20846471913648132
