,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000
7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
6900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9476637211522837
6800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9462409357114003,0.8967391154224987
6700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.944755849302802,0.8939888819702742,0.8472409653580318
6600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9432048141908513,0.8911219011610639,0.8432586168573128,0.7991832956510725
6500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9415839175567269,0.888131640066672,0.8391127963542027,0.7940640188849275,0.7525792814964141
6400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9398889585472019,0.8850111208252609,0.8347948169414453,0.7887421125734277,0.7464179640635368,0.7074411511816309
6300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9381154230180822,0.881752885527661,0.8302954458791321,0.7832074325000338,0.7400222489718199,0.7003322168052868,0.6637800828330964
6200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9362584557090232,0.8783489580205021,0.8256048668555441,0.7774492599260413,0.7333811935166147,0.6929643041816713,0.6558173146398432,0.621606095291956
6100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9343128295528575,0.8747908023391426,0.8207126396555331,0.7714562694502294,0.7264833167961384,0.685326289715624,0.6475779478438222,0.6128824467822811,0.5809279331558639
